Angle: 209.72442533083532, Shoulder: (0.6243964433670044, 0.3311811685562134), Elbow: (0.7901942133903503, 0.49107399582862854), Wrist: (0.871833086013794, 0.7699993848800659)
Angle: 236.82384575012256, Shoulder: (0.7214769124984741, 0.32922106981277466), Elbow: (0.8892653584480286, 0.4612298607826233), Wrist: (0.863088846206665, 0.7593497633934021)
Angle: 236.85893086249683, Shoulder: (0.7214686274528503, 0.32934412360191345), Elbow: (0.889298141002655, 0.46138590574264526), Wrist: (0.8629323244094849, 0.7595576047897339)
Angle: 236.8613677014782, Shoulder: (0.7213963866233826, 0.3293648958206177), Elbow: (0.8892567753791809, 0.4613949656486511), Wrist: (0.8629085421562195, 0.7596736550331116)
Angle: 236.84674743834157, Shoulder: (0.7213867902755737, 0.329409658908844), Elbow: (0.8892605304718018, 0.46155911684036255), Wrist: (0.8628639578819275, 0.759890079498291)
Angle: 236.9565591550606, Shoulder: (0.7213234305381775, 0.3294128477573395), Elbow: (0.8895624279975891, 0.4616433382034302), Wrist: (0.8628124594688416, 0.7600311040878296)
Angle: 237.01092045258983, Shoulder: (0.721121609210968, 0.3294145166873932), Elbow: (0.8895658850669861, 0.4616604745388031), Wrist: (0.8626655340194702, 0.7603378295898438)
Angle: 237.06898618205278, Shoulder: (0.7209855914115906, 0.32931599020957947), Elbow: (0.8895678520202637, 0.4614802896976471), Wrist: (0.8625459671020508, 0.7604501247406006)
Angle: 237.02447285666503, Shoulder: (0.7209030389785767, 0.3290258049964905), Elbow: (0.8895145654678345, 0.46146395802497864), Wrist: (0.862428605556488, 0.7606619000434875)
Angle: 236.89654834969883, Shoulder: (0.7208939790725708, 0.3285856544971466), Elbow: (0.8894525766372681, 0.4617128074169159), Wrist: (0.8622228503227234, 0.7610248923301697)
Angle: 236.83240682344396, Shoulder: (0.720988929271698, 0.3282231092453003), Elbow: (0.8894389271736145, 0.46176499128341675), Wrist: (0.8619667887687683, 0.7613914608955383)
Angle: 236.72086034514103, Shoulder: (0.7211979031562805, 0.3282186985015869), Elbow: (0.8894266486167908, 0.46218162775039673), Wrist: (0.8619043231010437, 0.7616093754768372)
Angle: 236.67487518110144, Shoulder: (0.7212948799133301, 0.32848161458969116), Elbow: (0.8894708156585693, 0.4626874625682831), Wrist: (0.8618918657302856, 0.7619645595550537)
Angle: 236.62927240477038, Shoulder: (0.7213517427444458, 0.32875850796699524), Elbow: (0.8896321058273315, 0.46346426010131836), Wrist: (0.8618801236152649, 0.7622819542884827)
Angle: 236.7493748909613, Shoulder: (0.7213741540908813, 0.3287775218486786), Elbow: (0.8901020884513855, 0.46374183893203735), Wrist: (0.8617985844612122, 0.762857973575592)
Angle: 236.87701160843403, Shoulder: (0.7213740944862366, 0.3288576304912567), Elbow: (0.8904138803482056, 0.46376508474349976), Wrist: (0.8617369532585144, 0.7632454037666321)
Angle: 236.960163545347, Shoulder: (0.7213674783706665, 0.32884615659713745), Elbow: (0.890670120716095, 0.46381479501724243), Wrist: (0.8616834878921509, 0.7636383771896362)
Angle: 237.12480507933552, Shoulder: (0.7213786244392395, 0.3288721740245819), Elbow: (0.8911269307136536, 0.46388790011405945), Wrist: (0.8615869283676147, 0.7639137506484985)
Angle: 237.14432793377074, Shoulder: (0.7215520143508911, 0.32887768745422363), Elbow: (0.8913591504096985, 0.4642138183116913), Wrist: (0.8614197969436646, 0.764212965965271)
Angle: 237.2459818400526, Shoulder: (0.7215511798858643, 0.32887527346611023), Elbow: (0.8916001915931702, 0.46423086524009705), Wrist: (0.861296534538269, 0.7643849849700928)
Angle: 237.32321230805437, Shoulder: (0.7214826345443726, 0.328902006149292), Elbow: (0.8917571306228638, 0.46425551176071167), Wrist: (0.861237645149231, 0.7644600868225098)
Angle: 237.39760574301434, Shoulder: (0.7214459180831909, 0.32908138632774353), Elbow: (0.891970157623291, 0.46453458070755005), Wrist: (0.8611766695976257, 0.764621376991272)
Angle: 237.3701303232629, Shoulder: (0.7214455604553223, 0.3290862739086151), Elbow: (0.8920074105262756, 0.46476906538009644), Wrist: (0.8611637353897095, 0.764642059803009)
Angle: 237.3721137106465, Shoulder: (0.7214454412460327, 0.32912757992744446), Elbow: (0.8920366764068604, 0.46486523747444153), Wrist: (0.8611553907394409, 0.7646689414978027)
Angle: 237.36739228811317, Shoulder: (0.7212939858436584, 0.32912755012512207), Elbow: (0.8920481204986572, 0.46507400274276733), Wrist: (0.8611266016960144, 0.7646760940551758)
Angle: 237.4175875083454, Shoulder: (0.7207398414611816, 0.32909584045410156), Elbow: (0.8920442461967468, 0.4653104543685913), Wrist: (0.8610638976097107, 0.7646950483322144)
Angle: 237.21407967454422, Shoulder: (0.720565676689148, 0.3282603323459625), Elbow: (0.8920212388038635, 0.46559134125709534), Wrist: (0.8610506653785706, 0.764888346195221)
Angle: 237.0368899781714, Shoulder: (0.7206217050552368, 0.32802197337150574), Elbow: (0.8921220898628235, 0.46640175580978394), Wrist: (0.8610045313835144, 0.7656725645065308)
Angle: 236.87431036835318, Shoulder: (0.7206195592880249, 0.32778221368789673), Elbow: (0.8921937942504883, 0.46710216999053955), Wrist: (0.8609520196914673, 0.7668007016181946)
Angle: 236.62262823647043, Shoulder: (0.7206385731697083, 0.32720470428466797), Elbow: (0.8921998143196106, 0.46768733859062195), Wrist: (0.8609257340431213, 0.7685279250144958)
Angle: 236.41618827558568, Shoulder: (0.721030056476593, 0.3272024989128113), Elbow: (0.892483115196228, 0.4688407778739929), Wrist: (0.8608812093734741, 0.7707047462463379)
Angle: 236.1919933138239, Shoulder: (0.7214467525482178, 0.3270684480667114), Elbow: (0.8926745057106018, 0.4698173403739929), Wrist: (0.8608656525611877, 0.7719899415969849)
Angle: 236.06404146331948, Shoulder: (0.7215954661369324, 0.327070415019989), Elbow: (0.892802894115448, 0.47061067819595337), Wrist: (0.8608631491661072, 0.772444486618042)
Angle: 236.0148151313676, Shoulder: (0.7220686674118042, 0.3270069658756256), Elbow: (0.8931886553764343, 0.4710583984851837), Wrist: (0.8609397411346436, 0.7725201845169067)
Angle: 236.0421579294039, Shoulder: (0.7220783233642578, 0.3269921541213989), Elbow: (0.8936891555786133, 0.47157517075538635), Wrist: (0.8612188100814819, 0.7725996971130371)
Angle: 235.93934099849596, Shoulder: (0.7221840620040894, 0.32698798179626465), Elbow: (0.8942153453826904, 0.4723987281322479), Wrist: (0.8618865609169006, 0.7726371884346008)
Angle: 235.74827338806128, Shoulder: (0.7224209308624268, 0.32695457339286804), Elbow: (0.8945350646972656, 0.47280219197273254), Wrist: (0.862899124622345, 0.7724974751472473)
Angle: 235.37592486677278, Shoulder: (0.7228148579597473, 0.32625171542167664), Elbow: (0.8946547508239746, 0.4729253947734833), Wrist: (0.8639363050460815, 0.772313117980957)
Angle: 235.0459364882098, Shoulder: (0.7231747508049011, 0.3254227042198181), Elbow: (0.8947951793670654, 0.4731745421886444), Wrist: (0.8645761609077454, 0.7721372842788696)
Angle: 234.7454551064792, Shoulder: (0.7235015034675598, 0.3247295916080475), Elbow: (0.8948417901992798, 0.47348371148109436), Wrist: (0.8650050163269043, 0.7719194889068604)
Angle: 234.461763179181, Shoulder: (0.7244488596916199, 0.3242455720901489), Elbow: (0.8950168490409851, 0.47382715344429016), Wrist: (0.865222692489624, 0.7717325091362)
Angle: 234.33175502674248, Shoulder: (0.7249523401260376, 0.3241221606731415), Elbow: (0.8950616717338562, 0.4739454388618469), Wrist: (0.8653523325920105, 0.7714032530784607)
Angle: 234.30754543814118, Shoulder: (0.7250704765319824, 0.32407042384147644), Elbow: (0.8950774669647217, 0.4739599823951721), Wrist: (0.865348219871521, 0.7713303565979004)
Angle: 234.3209433251726, Shoulder: (0.7251120209693909, 0.3240816295146942), Elbow: (0.8950887322425842, 0.47397926449775696), Wrist: (0.8652825355529785, 0.7710720300674438)
Angle: 234.42950314032126, Shoulder: (0.7251315712928772, 0.32418033480644226), Elbow: (0.8951093554496765, 0.4739789366722107), Wrist: (0.8648466467857361, 0.7709459066390991)
Angle: 234.55855240844997, Shoulder: (0.725123941898346, 0.32437536120414734), Elbow: (0.8951258659362793, 0.47389429807662964), Wrist: (0.8645114302635193, 0.770619809627533)
Angle: 234.60565155871194, Shoulder: (0.725257933139801, 0.32452675700187683), Elbow: (0.8952078223228455, 0.47390294075012207), Wrist: (0.8644838333129883, 0.7702383399009705)
Angle: 234.65654050848013, Shoulder: (0.7254695892333984, 0.3246772885322571), Elbow: (0.8953896760940552, 0.47398629784584045), Wrist: (0.8644772171974182, 0.7699691653251648)
Angle: 234.6644140960306, Shoulder: (0.7256978154182434, 0.3246949017047882), Elbow: (0.8955498337745667, 0.47403594851493835), Wrist: (0.864538311958313, 0.7697009444236755)
Angle: 234.65981313472847, Shoulder: (0.7260706424713135, 0.3247106671333313), Elbow: (0.8957850337028503, 0.47414395213127136), Wrist: (0.8646290898323059, 0.7693987488746643)
Angle: 234.92178532471465, Shoulder: (0.7261063456535339, 0.3254837691783905), Elbow: (0.8961091637611389, 0.4741166830062866), Wrist: (0.8646973371505737, 0.7687803506851196)
Angle: 235.21421899504386, Shoulder: (0.7261326909065247, 0.3263895809650421), Elbow: (0.896483302116394, 0.4741107225418091), Wrist: (0.8648162484169006, 0.768253743648529)
Angle: 235.43465459391632, Shoulder: (0.7261765003204346, 0.3273259401321411), Elbow: (0.8967112302780151, 0.47412464022636414), Wrist: (0.8649949431419373, 0.7681335210800171)
Angle: 235.59013741305762, Shoulder: (0.7263256907463074, 0.32819363474845886), Elbow: (0.8968716859817505, 0.4741746783256531), Wrist: (0.8652013540267944, 0.7679764628410339)
Angle: 235.724819172196, Shoulder: (0.7263146042823792, 0.32851842045783997), Elbow: (0.8970906734466553, 0.4741622507572174), Wrist: (0.8652859330177307, 0.7677158117294312)
Angle: 235.7580686211389, Shoulder: (0.7263193130493164, 0.328561931848526), Elbow: (0.8971535563468933, 0.4740099310874939), Wrist: (0.8654438853263855, 0.7673764824867249)
Angle: 235.76424037581307, Shoulder: (0.7263203859329224, 0.32854846119880676), Elbow: (0.897165834903717, 0.47383400797843933), Wrist: (0.8656066060066223, 0.7671158909797668)
Angle: 235.8516445117311, Shoulder: (0.7261236906051636, 0.3288087844848633), Elbow: (0.8971868753433228, 0.47378894686698914), Wrist: (0.8656869530677795, 0.7669082880020142)
Angle: 235.97889090323378, Shoulder: (0.7258592844009399, 0.3291991055011749), Elbow: (0.8972021341323853, 0.473739355802536), Wrist: (0.8657416701316833, 0.7667199969291687)
Angle: 235.96110375174624, Shoulder: (0.7263235449790955, 0.3297727108001709), Elbow: (0.8971903920173645, 0.4738296866416931), Wrist: (0.865842878818512, 0.7673898339271545)
Angle: 235.96195066950452, Shoulder: (0.7264228463172913, 0.33037900924682617), Elbow: (0.8972129821777344, 0.47436442971229553), Wrist: (0.8658849596977234, 0.7677664160728455)
Angle: 236.02185423697864, Shoulder: (0.7264265418052673, 0.33093008399009705), Elbow: (0.8972295522689819, 0.47460317611694336), Wrist: (0.8658920526504517, 0.7682651281356812)
Angle: 236.0833644617089, Shoulder: (0.726448655128479, 0.3315146267414093), Elbow: (0.8973033428192139, 0.47494375705718994), Wrist: (0.8658996224403381, 0.7689823508262634)
Angle: 236.35500953153303, Shoulder: (0.7263566851615906, 0.33313679695129395), Elbow: (0.8973140120506287, 0.4753003716468811), Wrist: (0.8658788800239563, 0.7693967223167419)
Angle: 236.64250323641068, Shoulder: (0.726065993309021, 0.3345043957233429), Elbow: (0.8973217010498047, 0.47544723749160767), Wrist: (0.8659107685089111, 0.7695239782333374)
Angle: 236.73793546266785, Shoulder: (0.7260375618934631, 0.33590662479400635), Elbow: (0.8973280191421509, 0.476378470659256), Wrist: (0.8659949898719788, 0.7699364423751831)
Angle: 236.74950632867777, Shoulder: (0.7260351181030273, 0.33659490942955017), Elbow: (0.8974375128746033, 0.4771246910095215), Wrist: (0.8661084175109863, 0.7704128623008728)
Angle: 236.76161651746293, Shoulder: (0.7264618277549744, 0.33742755651474), Elbow: (0.8977116942405701, 0.4780300557613373), Wrist: (0.8661439418792725, 0.771050751209259)
Angle: 236.7975236967584, Shoulder: (0.7266380190849304, 0.33831658959388733), Elbow: (0.8977568745613098, 0.47867175936698914), Wrist: (0.8661510348320007, 0.7716646194458008)
Angle: 237.00078057393281, Shoulder: (0.7266846299171448, 0.33957260847091675), Elbow: (0.8979899883270264, 0.4793061912059784), Wrist: (0.8661453723907471, 0.7722091674804688)
Angle: 237.29789905102803, Shoulder: (0.7266935110092163, 0.34143397212028503), Elbow: (0.8980726599693298, 0.47991320490837097), Wrist: (0.8660855293273926, 0.7725946307182312)
Angle: 237.23031186232697, Shoulder: (0.7270070910453796, 0.3417810797691345), Elbow: (0.8982410430908203, 0.480620801448822), Wrist: (0.8661138415336609, 0.7732122540473938)
Angle: 237.41314522679954, Shoulder: (0.7271683216094971, 0.3427872955799103), Elbow: (0.8984490036964417, 0.4809496998786926), Wrist: (0.8661280274391174, 0.7735084295272827)
Angle: 237.7081034144344, Shoulder: (0.7272130846977234, 0.34419944882392883), Elbow: (0.8985775113105774, 0.4810715615749359), Wrist: (0.8661681413650513, 0.7735485434532166)
Angle: 237.72786920376794, Shoulder: (0.7275025248527527, 0.3451210558414459), Elbow: (0.8987720608711243, 0.4819479286670685), Wrist: (0.8662065267562866, 0.7746206521987915)
Angle: 237.58421478381845, Shoulder: (0.7287786602973938, 0.3460026979446411), Elbow: (0.8990786671638489, 0.4829213321208954), Wrist: (0.8663070201873779, 0.7758731245994568)
Angle: 237.4580565294478, Shoulder: (0.7298823595046997, 0.34673282504081726), Elbow: (0.8994213342666626, 0.4839247763156891), Wrist: (0.8663363456726074, 0.7771263122558594)
Angle: 237.3885929910517, Shoulder: (0.7304254770278931, 0.3470483720302582), Elbow: (0.8997033834457397, 0.4844679832458496), Wrist: (0.866470456123352, 0.7780516743659973)
Angle: 237.3503683603022, Shoulder: (0.7306451201438904, 0.34718525409698486), Elbow: (0.8999840021133423, 0.48485106229782104), Wrist: (0.8666624426841736, 0.7791318893432617)
Angle: 237.42930210406752, Shoulder: (0.7306416034698486, 0.3476444482803345), Elbow: (0.9000005125999451, 0.48489412665367126), Wrist: (0.8667177557945251, 0.7792575359344482)
Angle: 237.37651227508107, Shoulder: (0.7307543754577637, 0.3477371335029602), Elbow: (0.9000213146209717, 0.4849584698677063), Wrist: (0.866935133934021, 0.7795799970626831)
Angle: 237.3299853460489, Shoulder: (0.7307789921760559, 0.34776318073272705), Elbow: (0.9000341892242432, 0.48494860529899597), Wrist: (0.8672181367874146, 0.7795717716217041)
Angle: 237.32914555206744, Shoulder: (0.7307567596435547, 0.3478837311267853), Elbow: (0.9000468850135803, 0.48492372035980225), Wrist: (0.8674192428588867, 0.7795540690422058)
Angle: 237.3237632923493, Shoulder: (0.7307540774345398, 0.3479470908641815), Elbow: (0.9000570178031921, 0.4848666787147522), Wrist: (0.8676022887229919, 0.779445469379425)
Angle: 237.3473415686267, Shoulder: (0.7307511568069458, 0.3480754494667053), Elbow: (0.9000647068023682, 0.4848049581050873), Wrist: (0.8676974773406982, 0.7793967127799988)
Angle: 237.37338331359422, Shoulder: (0.7305894494056702, 0.3482397496700287), Elbow: (0.8999801874160767, 0.48480021953582764), Wrist: (0.8677242398262024, 0.7793906927108765)
Angle: 237.37391735317743, Shoulder: (0.7304632067680359, 0.34830954670906067), Elbow: (0.8998889327049255, 0.48480769991874695), Wrist: (0.8677287697792053, 0.7793798446655273)
Angle: 237.57012203999892, Shoulder: (0.7301141023635864, 0.34893569350242615), Elbow: (0.8998839855194092, 0.48471733927726746), Wrist: (0.8677617907524109, 0.77931147813797)
Angle: 237.7282634067108, Shoulder: (0.7297471761703491, 0.3493976294994354), Elbow: (0.8998813033103943, 0.48465847969055176), Wrist: (0.8678041100502014, 0.7792715430259705)
Angle: 237.84960642520926, Shoulder: (0.7294490933418274, 0.3496142625808716), Elbow: (0.8998950719833374, 0.4845292866230011), Wrist: (0.867807924747467, 0.779289186000824)
Angle: 237.90400340238864, Shoulder: (0.7293923497200012, 0.3496226966381073), Elbow: (0.8999378681182861, 0.4843687415122986), Wrist: (0.8678164482116699, 0.7792910933494568)
Angle: 237.976236476771, Shoulder: (0.7293552160263062, 0.34969693422317505), Elbow: (0.8999933004379272, 0.4841952323913574), Wrist: (0.8678242564201355, 0.7792755365371704)
Angle: 238.02432690913443, Shoulder: (0.7293428778648376, 0.34973448514938354), Elbow: (0.9000407457351685, 0.4840737283229828), Wrist: (0.8678302764892578, 0.7792767286300659)
Angle: 237.96728635565717, Shoulder: (0.7293502688407898, 0.34958821535110474), Elbow: (0.9000107645988464, 0.4840637147426605), Wrist: (0.8679254055023193, 0.7792049646377563)
Angle: 237.92326264857397, Shoulder: (0.7293455004692078, 0.349514901638031), Elbow: (0.8999898433685303, 0.4840129017829895), Wrist: (0.8681197166442871, 0.7789337038993835)
Angle: 237.9129504919788, Shoulder: (0.7293145060539246, 0.34959328174591064), Elbow: (0.8999898433685303, 0.4841063320636749), Wrist: (0.8681933283805847, 0.7789362668991089)
Angle: 237.8964979377734, Shoulder: (0.729285478591919, 0.34966617822647095), Elbow: (0.8999421000480652, 0.48409342765808105), Wrist: (0.8683134913444519, 0.7788706421852112)
Angle: 237.92788106762, Shoulder: (0.7289448976516724, 0.34967315196990967), Elbow: (0.8998672366142273, 0.48400187492370605), Wrist: (0.8684055209159851, 0.7787927389144897)
Angle: 237.96218269289497, Shoulder: (0.7288298606872559, 0.34988802671432495), Elbow: (0.899782121181488, 0.48398974537849426), Wrist: (0.8684366941452026, 0.778550386428833)
Angle: 238.0279817180292, Shoulder: (0.7287327647209167, 0.35014936327934265), Elbow: (0.8997805714607239, 0.48426538705825806), Wrist: (0.8681698441505432, 0.7787194848060608)
Angle: 238.0301326498939, Shoulder: (0.7287241816520691, 0.3501550555229187), Elbow: (0.8997546434402466, 0.48445624113082886), Wrist: (0.8679322004318237, 0.7787834405899048)
Angle: 237.97902877720745, Shoulder: (0.7287185788154602, 0.349963903427124), Elbow: (0.8996384143829346, 0.48445481061935425), Wrist: (0.8677914142608643, 0.7787109613418579)
Angle: 238.0255800228073, Shoulder: (0.7284983992576599, 0.3499670922756195), Elbow: (0.8995754718780518, 0.4844444692134857), Wrist: (0.8676954507827759, 0.7781360149383545)
Angle: 238.00174831373022, Shoulder: (0.7284929156303406, 0.34981563687324524), Elbow: (0.8994649052619934, 0.4843956530094147), Wrist: (0.8675199151039124, 0.777992308139801)
Angle: 238.0889137606563, Shoulder: (0.7282068729400635, 0.34990549087524414), Elbow: (0.8994705677032471, 0.4843859374523163), Wrist: (0.8674548864364624, 0.7777226567268372)
Angle: 238.21002380097195, Shoulder: (0.7281495332717896, 0.35007745027542114), Elbow: (0.8995407223701477, 0.48421216011047363), Wrist: (0.8674571514129639, 0.7768074870109558)
Angle: 238.21280831527565, Shoulder: (0.728184163570404, 0.34998688101768494), Elbow: (0.8995599150657654, 0.48417553305625916), Wrist: (0.8674115538597107, 0.7765858769416809)
Angle: 238.11826998837137, Shoulder: (0.7282906770706177, 0.3495537340641022), Elbow: (0.8995584845542908, 0.4841691851615906), Wrist: (0.8673515915870667, 0.7765786647796631)
Angle: 238.26166019340326, Shoulder: (0.728158175945282, 0.3496752977371216), Elbow: (0.8995571732521057, 0.483735054731369), Wrist: (0.8672577738761902, 0.7766552567481995)
Angle: 238.37988267026583, Shoulder: (0.7280813455581665, 0.3496037423610687), Elbow: (0.8994343876838684, 0.4829462170600891), Wrist: (0.8671697378158569, 0.7766522765159607)
Angle: 238.4891582196072, Shoulder: (0.7279794812202454, 0.34955379366874695), Elbow: (0.8994353413581848, 0.48239967226982117), Wrist: (0.8671659231185913, 0.7766664028167725)
Angle: 238.4705898236047, Shoulder: (0.7279879450798035, 0.3490905165672302), Elbow: (0.8995152115821838, 0.48212069272994995), Wrist: (0.8671470284461975, 0.7768920063972473)
Angle: 238.5048831102817, Shoulder: (0.7280926704406738, 0.34878337383270264), Elbow: (0.89982008934021, 0.48201829195022583), Wrist: (0.8671620488166809, 0.7773102521896362)
Angle: 238.66087298686776, Shoulder: (0.7281872630119324, 0.34892353415489197), Elbow: (0.9001349806785583, 0.4817785918712616), Wrist: (0.8672003746032715, 0.777621865272522)
Angle: 238.8290936960095, Shoulder: (0.7282974720001221, 0.3491259515285492), Elbow: (0.9003976583480835, 0.48134541511535645), Wrist: (0.8673503398895264, 0.7776918411254883)
Angle: 238.86864284396566, Shoulder: (0.7288441061973572, 0.3492951989173889), Elbow: (0.9004858136177063, 0.4807739555835724), Wrist: (0.8676044940948486, 0.7776111364364624)
Angle: 238.88133609808423, Shoulder: (0.7295787930488586, 0.34938809275627136), Elbow: (0.9006369709968567, 0.48017993569374084), Wrist: (0.8679255843162537, 0.7772829532623291)
Angle: 238.8626632844529, Shoulder: (0.7299259305000305, 0.34895750880241394), Elbow: (0.9006542563438416, 0.4793592095375061), Wrist: (0.8681604862213135, 0.7767710089683533)
Angle: 238.69645486082194, Shoulder: (0.7300211191177368, 0.3476272225379944), Elbow: (0.9006549119949341, 0.4786674380302429), Wrist: (0.8682007193565369, 0.7764772176742554)
Angle: 238.15812141865206, Shoulder: (0.7300857901573181, 0.3449263870716095), Elbow: (0.9006739258766174, 0.4784162640571594), Wrist: (0.8682829737663269, 0.7764699459075928)
Angle: 237.75266435090649, Shoulder: (0.7299809455871582, 0.342549204826355), Elbow: (0.900698184967041, 0.47805914282798767), Wrist: (0.8683063983917236, 0.7765169739723206)
Angle: 237.3505212052911, Shoulder: (0.7299562096595764, 0.3405103385448456), Elbow: (0.9006571173667908, 0.47793054580688477), Wrist: (0.8682940006256104, 0.7765271663665771)
Angle: 237.2010011505717, Shoulder: (0.7297070026397705, 0.3392755091190338), Elbow: (0.9006596207618713, 0.4776008129119873), Wrist: (0.8682956099510193, 0.7765443325042725)
Angle: 237.2282754581893, Shoulder: (0.7291174530982971, 0.33871424198150635), Elbow: (0.9006469249725342, 0.4773411750793457), Wrist: (0.8682716488838196, 0.776685357093811)
Angle: 237.41220546779968, Shoulder: (0.7278006076812744, 0.3382132947444916), Elbow: (0.9005783200263977, 0.47684207558631897), Wrist: (0.868241012096405, 0.7767477035522461)
Angle: 237.51976613933275, Shoulder: (0.7270478010177612, 0.337826132774353), Elbow: (0.9005072116851807, 0.47636497020721436), Wrist: (0.8682304620742798, 0.7767247557640076)
Angle: 237.75829835649276, Shoulder: (0.7261410355567932, 0.33765172958374023), Elbow: (0.9005038738250732, 0.47565460205078125), Wrist: (0.8682284355163574, 0.7767265439033508)
Angle: 238.20349694973467, Shoulder: (0.7238460183143616, 0.33724549412727356), Elbow: (0.90040522813797, 0.4746032655239105), Wrist: (0.8681988716125488, 0.7766970992088318)
Angle: 238.2201532016905, Shoulder: (0.7234057784080505, 0.33719396591186523), Elbow: (0.9002246856689453, 0.4745665192604065), Wrist: (0.868198812007904, 0.7760236859321594)
Angle: 238.3232333540653, Shoulder: (0.7229064106941223, 0.33770260214805603), Elbow: (0.8999320268630981, 0.474519819021225), Wrist: (0.8681918978691101, 0.7753715515136719)
Angle: 238.45605066895334, Shoulder: (0.7223075032234192, 0.3382897973060608), Elbow: (0.8996544480323792, 0.4744679629802704), Wrist: (0.8682217597961426, 0.7747713923454285)
Angle: 238.85179334600684, Shoulder: (0.7223334908485413, 0.33828747272491455), Elbow: (0.8994922637939453, 0.47194239497184753), Wrist: (0.8685380220413208, 0.7723005414009094)
Angle: 238.95010756093583, Shoulder: (0.722408652305603, 0.33824968338012695), Elbow: (0.8994872570037842, 0.47145238518714905), Wrist: (0.868563175201416, 0.7706242203712463)
Angle: 238.95689078990503, Shoulder: (0.7225275039672852, 0.33815547823905945), Elbow: (0.8994985222816467, 0.47137853503227234), Wrist: (0.8685711622238159, 0.7691733241081238)
Angle: 239.1888522076641, Shoulder: (0.7225271463394165, 0.3380191922187805), Elbow: (0.8996233940124512, 0.47038617730140686), Wrist: (0.868623673915863, 0.7671031355857849)
Angle: 238.83113766149424, Shoulder: (0.7224748730659485, 0.337738573551178), Elbow: (0.899558424949646, 0.47031012177467346), Wrist: (0.8704632520675659, 0.7643465399742126)
Angle: 238.4992549472944, Shoulder: (0.7224282622337341, 0.3374681770801544), Elbow: (0.8993377685546875, 0.4703933596611023), Wrist: (0.8714625239372253, 0.764215350151062)
Angle: 238.06034271746782, Shoulder: (0.7223879098892212, 0.33727866411209106), Elbow: (0.8984919190406799, 0.47050940990448), Wrist: (0.8719565868377686, 0.7638124227523804)
Angle: 237.81528842701687, Shoulder: (0.7223635315895081, 0.33746635913848877), Elbow: (0.8980214595794678, 0.4709577262401581), Wrist: (0.8722518086433411, 0.7626717686653137)
Angle: 238.18415846080202, Shoulder: (0.7223244309425354, 0.340423583984375), Elbow: (0.8980169892311096, 0.47223666310310364), Wrist: (0.8722856640815735, 0.762658953666687)
Angle: 238.08467414868932, Shoulder: (0.7223590016365051, 0.341411292552948), Elbow: (0.8980162739753723, 0.47330302000045776), Wrist: (0.8727127909660339, 0.7633618116378784)
Angle: 237.97698680677706, Shoulder: (0.7223973274230957, 0.34144142270088196), Elbow: (0.8982422947883606, 0.47403237223625183), Wrist: (0.8728255033493042, 0.7648938298225403)
Angle: 237.86865755826656, Shoulder: (0.7221397757530212, 0.3410005569458008), Elbow: (0.8981881737709045, 0.47407373785972595), Wrist: (0.8729481101036072, 0.7652661800384521)
Angle: 238.00745707252602, Shoulder: (0.7218748927116394, 0.3409799337387085), Elbow: (0.8989989161491394, 0.47427666187286377), Wrist: (0.8732904195785522, 0.7698389887809753)
Angle: 237.79647649795825, Shoulder: (0.7215807437896729, 0.3407597243785858), Elbow: (0.8996673226356506, 0.4747999906539917), Wrist: (0.8749582767486572, 0.771278440952301)
Angle: 238.1854821871889, Shoulder: (0.7214533686637878, 0.34181398153305054), Elbow: (0.9008674025535583, 0.47537171840667725), Wrist: (0.8757026791572571, 0.7719539999961853)
Angle: 237.83663334300752, Shoulder: (0.7236106395721436, 0.3419916033744812), Elbow: (0.9013813734054565, 0.47537824511528015), Wrist: (0.8768947720527649, 0.7720342874526978)
